Epoch,Start Timestamp,Lock Timestamp,Close Timestamp,Lock Price,Close Price,Lock Oracle ID,Close Oracle ID,Total Amount,Bull Amount,Bear Amount,Reward Base Cal Amount,Reward Amount,Oracle Called,Pattern,Latest Price,Trading Volume
161745,1681076363,1681076663,1681076969,312.24,312.36,36893488147420698734,36893488147420698762,9.48,5,4,5.31,9.19,True,Bull,313.19,9
161746,1681076669,1681076969,1681077275,312.36,312.45,36893488147420698762,36893488147420698793,6.12,3,2,3.74,5.94,True,Bull,313.19,5
161749,1681077587,1681077887,1681078193,313.2,313.34,36893488147420698853,36893488147420698880,6.08,3,2,3.2,5.9,True,Bull,313.19,5
161747,1681076975,1681077275,1681077581,312.45,312.57,36893488147420698793,36893488147420698823,3.86,2,1,2.08,3.74,True,Bull,313.19,3
161748,1681077281,1681077581,1681077887,312.57,313.2,36893488147420698823,36893488147420698853,7.32,4,2,4.72,7.1,True,Bull,313.19,6
161750,1681077893,1681078193,1681078498,313.34,313.19,36893488147420698880,36893488147420698910,6.74,3,2,2.88,6.53,True,Bear,313.19,5
161751,1681078198,1681078498,1681078803,313.19,313.38,36893488147420698910,36893488147420698941,7.94,2,5,2.66,7.7,True,Bull,313.19,7
161752,1681078503,1681078803,1681079105,313.38,313.41,36893488147420698941,36893488147420698968,3.85,1,2,1.7,3.74,True,Bull,313.19,3
161753,1681078805,1681079105,1681079410,313.41,313.58,36893488147420698968,36893488147420698998,4.77,2,2,2.5,4.63,True,Bull,313.19,4
161754,1681079110,1681079410,1681079716,313.58,313.58,36893488147420698998,36893488147420699027,7.03,3,3,3.73,6.82,True,Bull,313.23,6
161755,1681079416,1681079716,1681080022,313.58,313.32,36893488147420699027,36893488147420699056,4.77,2,2,2.01,4.63,True,Bear,313.23,4
161756,1681079722,1681080022,1681080328,313.32,313.36,36893488147420699056,36893488147420699084,6.02,3,2,3.21,5.84,True,Bull,313.23,5
161757,1681080028,1681080328,1681080634,313.36,313.33,36893488147420699084,36893488147420699114,4.06,2,1,1.52,3.94,True,Bear,313.23,3
161758,1681080334,1681080634,1681080940,313.33,313.25,36893488147420699114,36893488147420699142,4.27,2,2,2.15,4.14,True,Bear,313.23,4
161759,1681080640,1681080940,1681081246,313.25,313.38,36893488147420699142,36893488147420699173,5.03,2,2,2.27,4.88,True,Bull,313.23,4
161761,1681081253,1681081553,1681081859,313.35,313.1,36893488147420699203,36893488147420699233,5.57,3,2,2.05,5.4,True,Bear,313.23,5
161760,1681080946,1681081246,1681081553,313.38,313.35,36893488147420699173,36893488147420699203,7.5,5,2,2.23,7.28,True,Bear,313.23,7
161762,1681081559,1681081859,1681082165,313.1,313.16,36893488147420699233,36893488147420699263,5.36,2,3,2.26,5.2,True,Bull,313.23,5
161763,1681081865,1681082165,1681082471,313.16,313.18,36893488147420699263,36893488147420699294,5.12,2,2,2.14,4.97,True,Bull,313.23,4
161764,1681082171,1681082471,1681082778,313.18,313.29,36893488147420699294,36893488147420699323,6.15,3,2,3.46,5.97,True,Bull,313.23,5
161765,1681082478,1681082778,1681083084,313.29,313.16,36893488147420699323,36893488147420699353,14.41,8,6,6.09,13.97,True,Bear,313.23,14
161766,1681082784,1681083084,1681083390,313.16,313.1,36893488147420699353,36893488147420699383,5.75,2,3,3.27,5.58,True,Bear,313.23,5
161767,1681083090,1681083390,1681083693,313.1,312.97,36893488147420699383,36893488147420699412,8.43,5,2,2.92,8.18,True,Bear,313.26,7
161769,1681083699,1681083999,1681084305,312.89,312.81,36893488147420699442,36893488147420699473,6.28,3,3,3.21,6.09,True,Bear,313.26,6
161768,1681083393,1681083693,1681083999,312.97,312.89,36893488147420699412,36893488147420699442,13.37,7,6,6.22,12.97,True,Bear,313.26,13
161770,1681084005,1681084305,1681084611,312.81,312.9,36893488147420699473,36893488147420699502,20.27,13,7,13.1,19.66,True,Bull,313.26,20
161771,1681084311,1681084611,1681084917,312.9,312.81,36893488147420699502,36893488147420699533,5.66,3,2,2.27,5.49,True,Bear,313.26,5
161772,1681084617,1681084917,1681085221,312.81,312.74,36893488147420699533,36893488147420699561,4.2,2,1,1.77,4.07,True,Bear,313.26,3
161773,1681084921,1681085221,1681085527,312.74,312.89,36893488147420699561,36893488147420699590,5.64,2,2,2.95,5.47,True,Bull,313.26,4
161774,1681085227,1681085527,1681085836,312.89,312.88,36893488147420699590,36893488147420699620,6.8,4,2,2.69,6.59,True,Bear,313.26,6
161775,1681085536,1681085836,1681086142,312.88,312.62,36893488147420699620,36893488147420699651,4.72,2,2,2.42,4.58,True,Bear,313.26,4
161776,1681085842,1681086142,1681086448,312.62,312.64,36893488147420699651,36893488147420699680,5.6,2,3,2.26,5.44,True,Bull,313.26,5
161777,1681086148,1681086448,1681086754,312.64,312.7,36893488147420699680,36893488147420699711,5.41,2,2,2.43,5.24,True,Bull,313.26,4
161778,1681086454,1681086754,1681087060,312.7,312.53,36893488147420699711,36893488147420699740,4.03,1,2,2.21,3.91,True,Bear,313.26,3
161779,1681086760,1681087060,1681087366,312.53,312.7,36893488147420699740,36893488147420699770,8.47,4,4,4.3,8.22,True,Bull,313.26,8
161780,1681087066,1681087366,1681087675,312.7,312.63,36893488147420699770,36893488147420699801,5.84,3,2,2.77,5.66,True,Bear,313.26,5
161781,1681087375,1681087675,1681087981,312.63,312.68,36893488147420699801,36893488147420699831,3.49,2,1,2.02,3.38,True,Bull,313.26,3
161782,1681087681,1681087981,1681088287,312.68,312.57,36893488147420699831,36893488147420699861,6.0,3,2,2.76,5.82,True,Bear,313.26,5
161784,1681088293,1681088593,1681088901,312.64,312.58,36893488147420699891,36893488147420699922,10.91,5,5,5.53,10.59,True,Bear,313.26,10
161783,1681087987,1681088287,1681088593,312.57,312.64,36893488147420699861,36893488147420699891,6.19,2,3,2.89,6.0,True,Bull,313.26,5
161785,1681088601,1681088901,1681089204,312.58,312.45,36893488147420699922,36893488147420699952,16.25,6,9,9.53,15.77,True,Bear,313.26,15
161786,1681088904,1681089204,1681089507,312.45,312.51,36893488147420699952,36893488147420699982,5.29,2,3,2.26,5.13,True,Bull,313.26,5
161788,1681089510,1681089810,1681090116,312.52,312.24,36893488147420700013,36893488147420700043,12.85,4,8,8.43,12.46,True,Bear,313.26,12
161787,1681089207,1681089507,1681089810,312.51,312.52,36893488147420699982,36893488147420700013,7.51,4,3,4.1,7.28,True,Bull,313.26,7
161789,1681089816,1681090116,1681090422,312.24,312.14,36893488147420700043,36893488147420700074,14.07,5,8,8.56,13.65,True,Bear,313.26,13
161790,1681090122,1681090422,1681090728,312.14,312.31,36893488147420700074,36893488147420700104,3.06,1,1,1.61,2.97,True,Bull,313.29,2
161792,1681090731,1681091031,1681091335,312.29,312.45,36893488147420700134,36893488147420700165,4.52,2,1,2.9,4.39,True,Bull,313.29,3
161791,1681090428,1681090728,1681091031,312.31,312.29,36893488147420700104,36893488147420700134,17.62,6,10,10.66,17.09,True,Bear,313.29,16
161793,1681091035,1681091335,1681091642,312.45,312.61,36893488147420700165,36893488147420700195,26.49,15,11,15.45,25.69,True,Bull,313.29,26
161794,1681091342,1681091642,1681091948,312.61,312.55,36893488147420700195,36893488147420700226,4.02,1,2,2.07,3.9,True,Bear,313.29,3
161795,1681091648,1681091948,1681092254,312.55,312.69,36893488147420700226,36893488147420700256,24.57,12,12,12.56,23.83,True,Bull,313.29,24
161796,1681091954,1681092254,1681092560,312.69,312.47,36893488147420700256,36893488147420700286,4.22,2,1,1.46,4.09,True,Bear,313.29,3
161797,1681092260,1681092560,1681092866,312.47,312.4,36893488147420700286,36893488147420700316,6.69,3,3,3.59,6.49,True,Bear,313.29,6
161798,1681092566,1681092866,1681093172,312.4,312.28,36893488147420700316,36893488147420700347,3.52,1,2,2.11,3.41,True,Bear,313.29,3
161799,1681092872,1681093172,1681093478,312.28,312.41,36893488147420700347,36893488147420700377,7.54,4,2,4.85,7.31,True,Bull,313.29,6
161800,1681093178,1681093478,1681093784,312.41,312.69,36893488147420700377,36893488147420700408,5.62,2,2,2.71,5.45,True,Bull,313.29,4
161801,1681093484,1681093784,1681094090,312.69,312.56,36893488147420700408,36893488147420700438,3.08,1,1,1.45,2.99,True,Bear,313.29,2
161802,1681093790,1681094090,1681094396,312.56,312.55,36893488147420700438,36893488147420700469,3.32,2,1,1.25,3.23,True,Bear,313.29,3
161803,1681094096,1681094396,1681094702,312.55,312.58,36893488147420700469,36893488147420700499,4.28,2,1,2.33,4.15,True,Bull,313.29,3
161804,1681094402,1681094702,1681095008,312.58,312.51,36893488147420700499,36893488147420700530,4.8,2,2,2.6,4.65,True,Bear,313.29,4
161805,1681094708,1681095008,1681095314,312.51,312.56,36893488147420700530,36893488147420700560,5.16,1,3,1.5,5.0,True,Bull,313.33,4
161806,1681095014,1681095314,1681095620,312.56,312.55,36893488147420700560,36893488147420700591,3.75,2,1,1.71,3.64,True,Bear,313.33,3
161807,1681095320,1681095620,1681095924,312.55,312.53,36893488147420700591,36893488147420700621,11.07,4,6,6.92,10.74,True,Bear,313.33,10
161808,1681095624,1681095924,1681096228,312.53,312.5,36893488147420700621,36893488147420700652,6.84,3,3,3.18,6.63,True,Bear,313.33,6
161809,1681095928,1681096228,1681096537,312.5,312.62,36893488147420700652,36893488147420700682,3.17,1,1,1.64,3.08,True,Bull,313.33,2
161810,1681096237,1681096537,1681096843,312.62,312.72,36893488147420700682,36893488147420700713,17.38,10,6,10.85,16.86,True,Bull,313.33,16
161811,1681096543,1681096843,1681097149,312.72,312.77,36893488147420700713,36893488147420700743,7.58,4,2,4.75,7.35,True,Bull,313.33,6
161812,1681096849,1681097149,1681097455,312.77,312.85,36893488147420700743,36893488147420700774,5.14,3,2,3.14,4.98,True,Bull,313.33,5
161813,1681097155,1681097455,1681097761,312.85,312.87,36893488147420700774,36893488147420700804,4.75,3,1,3.25,4.61,True,Bull,313.33,4
161814,1681097461,1681097761,1681098068,312.87,312.96,36893488147420700804,36893488147420700835,4.06,1,2,1.92,3.94,True,Bull,313.33,3
161816,1681098074,1681098374,1681098680,312.94,313.0,36893488147420700866,36893488147420700896,10.14,6,3,6.58,9.84,True,Bull,313.33,9
161815,1681097768,1681098068,1681098374,312.96,312.94,36893488147420700835,36893488147420700866,7.54,4,3,3.1,7.32,True,Bear,313.33,7
161817,1681098380,1681098680,1681098986,313.0,313.0,36893488147420700896,36893488147420700927,4.69,2,1,0.0,0.0,True,Bear,313.33,3
161818,1681098686,1681098986,1681099292,313.0,312.93,36893488147420700927,36893488147420700957,4.86,1,3,3.23,4.72,True,Bear,313.33,4
161819,1681098992,1681099292,1681099598,312.93,312.84,36893488147420700957,36893488147420700987,4.62,2,2,2.17,4.48,True,Bear,313.33,4
161820,1681099298,1681099598,1681099904,312.84,312.84,36893488147420700987,36893488147420701018,3.43,1,1,0.0,0.0,True,Bear,313.33,2
161821,1681099604,1681099904,1681100210,312.84,312.83,36893488147420701018,36893488147420701049,3.87,1,2,2.4,3.75,True,Bear,313.33,3
161822,1681099910,1681100210,1681100516,312.83,312.93,36893488147420701049,36893488147420701079,4.67,2,2,2.66,4.53,True,Bull,313.33,4
161823,1681100216,1681100516,1681100822,312.93,312.94,36893488147420701079,36893488147420701110,7.08,4,2,4.61,6.87,True,Bull,313.33,6
161824,1681100522,1681100822,1681101128,312.94,313.13,36893488147420701110,36893488147420701140,3.6,2,1,2.06,3.49,True,Bull,313.33,3
161825,1681100828,1681101128,1681101434,313.13,313.2,36893488147420701140,36893488147420701171,12.13,7,4,7.29,11.76,True,Bull,313.33,11
161826,1681101134,1681101434,1681101740,313.2,313.13,36893488147420701171,36893488147420701201,4.42,2,1,1.84,4.29,True,Bear,313.33,3
161827,1681101440,1681101740,1681102046,313.13,313.25,36893488147420701201,36893488147420701232,17.95,9,8,9.2,17.41,True,Bull,313.33,17
161828,1681101746,1681102046,1681102352,313.25,312.98,36893488147420701232,36893488147420701262,3.9,2,1,1.43,3.79,True,Bear,313.33,3
161829,1681102052,1681102352,1681102658,312.98,312.72,36893488147420701262,36893488147420701293,4.4,1,2,2.76,4.27,True,Bear,313.33,3
161830,1681102358,1681102658,1681102964,312.72,312.88,36893488147420701293,36893488147420701323,31.19,15,16,15.02,30.26,True,Bull,313.33,31
161831,1681102664,1681102964,1681103268,312.88,312.73,36893488147420701323,36893488147420701354,4.29,2,2,2.23,4.16,True,Bear,313.33,4
161832,1681102968,1681103268,1681103574,312.73,312.72,36893488147420701354,36893488147420701384,7.92,5,2,2.72,7.68,True,Bear,313.33,7
161833,1681103274,1681103574,1681103880,312.72,312.66,36893488147420701384,36893488147420701415,6.4,3,2,2.83,6.21,True,Bear,313.33,5
161834,1681103580,1681103880,1681104186,312.66,312.63,36893488147420701415,36893488147420701445,5.39,3,2,2.08,5.23,True,Bear,313.33,5
161835,1681103886,1681104186,1681104492,312.63,312.67,36893488147420701445,36893488147420701476,5.13,3,2,3.13,4.98,True,Bull,313.33,5
161836,1681104192,1681104492,1681104798,312.67,312.8,36893488147420701476,36893488147420701506,2.72,1,1,1.35,2.64,True,Bull,313.33,2
161837,1681104498,1681104798,1681105102,312.8,312.73,36893488147420701506,36893488147420701536,8.92,4,4,4.52,8.65,True,Bear,313.33,8
161838,1681104802,1681105102,1681105408,312.73,313.03,36893488147420701536,36893488147420701567,4.29,1,2,1.62,4.16,True,Bull,313.33,3
161839,1681105108,1681105408,1681105714,313.03,313.1,36893488147420701567,36893488147420701597,8.25,3,4,3.82,8.0,True,Bull,313.33,7
161840,1681105414,1681105714,1681106020,313.1,312.94,36893488147420701597,36893488147420701628,7.75,3,4,4.03,7.52,True,Bear,313.33,7
161841,1681105720,1681106020,1681106325,312.94,312.8,36893488147420701628,36893488147420701658,4.62,2,2,2.42,4.48,True,Bear,313.33,4
161842,1681106025,1681106325,1681106631,312.8,312.79,36893488147420701658,36893488147420701689,5.88,2,2,2.98,5.71,True,Bear,313.36,4
161843,1681106331,1681106631,1681106937,312.79,312.71,36893488147420701689,36893488147420701719,8.79,4,4,4.74,8.53,True,Bear,313.36,8
161844,1681106637,1681106937,1681107243,312.71,312.85,36893488147420701719,36893488147420701750,5.84,3,2,3.44,5.66,True,Bull,313.36,5
161845,1681106943,1681107243,1681107546,312.85,312.91,36893488147420701750,36893488147420701780,9.41,5,3,5.45,9.13,True,Bull,313.36,8
161846,1681107246,1681107546,1681107849,312.91,312.97,36893488147420701780,36893488147420701810,11.2,4,6,4.48,10.87,True,Bull,313.36,10
161847,1681107549,1681107849,1681108155,312.97,312.82,36893488147420701810,36893488147420701840,10.34,4,6,6.31,10.03,True,Bear,313.36,10
161848,1681107855,1681108155,1681108461,312.82,312.91,36893488147420701840,36893488147420701870,10.78,3,7,3.27,10.45,True,Bull,313.36,10
161849,1681108161,1681108461,1681108765,312.91,312.96,36893488147420701870,36893488147420701901,15.28,8,6,8.73,14.82,True,Bull,313.36,14
161850,1681108465,1681108765,1681109071,312.96,312.85,36893488147420701901,36893488147420701931,8.76,3,5,5.45,8.49,True,Bear,313.36,8
161851,1681108771,1681109071,1681109377,312.85,312.85,36893488147420701931,36893488147420701962,6.53,4,2,0.0,0.0,True,Bear,313.36,6
161852,1681109077,1681109377,1681109683,312.85,312.8,36893488147420701962,36893488147420701992,9.18,6,2,2.92,8.91,True,Bear,313.36,8
161853,1681109383,1681109683,1681109989,312.8,312.81,36893488147420701992,36893488147420702023,6.73,3,2,3.79,6.53,True,Bull,313.36,5
161854,1681109689,1681109989,1681110295,312.81,312.94,36893488147420702023,36893488147420702053,14.16,10,3,10.55,13.73,True,Bull,313.36,13
161855,1681109995,1681110295,1681110601,312.94,313.01,36893488147420702053,36893488147420702084,8.27,4,4,4.01,8.02,True,Bull,313.39,8
161856,1681110301,1681110601,1681110908,313.01,313.07,36893488147420702084,36893488147420702114,6.22,2,3,2.32,6.04,True,Bull,313.39,5
161857,1681110608,1681110908,1681111214,313.07,313.07,36893488147420702114,36893488147420702145,4.17,1,2,2.29,4.04,True,Bear,313.39,3
161858,1681110914,1681111214,1681111520,313.07,313.07,36893488147420702145,36893488147420702175,5.75,2,3,2.18,5.58,True,Bull,313.39,5
161859,1681111220,1681111520,1681111826,313.07,312.91,36893488147420702175,36893488147420702206,7.84,4,3,3.02,7.6,True,Bear,313.39,7
161860,1681111526,1681111826,1681112131,312.91,312.8,36893488147420702206,36893488147420702236,14.01,3,10,10.47,13.59,True,Bear,313.39,13
161861,1681111831,1681112131,1681112437,312.8,312.72,36893488147420702236,36893488147420702267,6.2,2,3,3.32,6.01,True,Bear,313.39,5
161864,1681112749,1681113049,1681113355,312.97,312.97,36893488147420702328,36893488147420702359,10.46,5,4,4.87,10.14,True,Bear,313.39,9
161862,1681112137,1681112437,1681112743,312.72,312.73,36893488147420702267,36893488147420702297,11.6,4,6,4.95,11.26,True,Bull,313.39,10
161863,1681112443,1681112743,1681113049,312.73,312.97,36893488147420702297,36893488147420702328,4.76,2,2,2.49,4.62,True,Bull,313.39,4
161865,1681113055,1681113355,1681113664,312.97,312.95,36893488147420702359,36893488147420702389,2.58,1,1,1.46,2.51,True,Bear,313.39,2
161866,1681113364,1681113664,1681113970,312.95,312.92,36893488147420702389,36893488147420702420,2.34,1,1,1.17,2.27,True,Bear,313.39,2
161868,1681113976,1681114276,1681114582,312.9,313.12,36893488147420702450,36893488147420702481,5.47,2,2,2.92,5.31,True,Bull,313.39,4
161867,1681113670,1681113970,1681114276,312.92,312.9,36893488147420702420,36893488147420702450,8.97,4,4,4.3,8.7,True,Bear,313.39,8
161869,1681114282,1681114582,1681114888,313.12,313.1,36893488147420702481,36893488147420702511,5.7,3,1,1.94,5.53,True,Bear,313.39,4
161870,1681114588,1681114888,1681115194,313.1,313.04,36893488147420702511,36893488147420702542,3.78,1,1,1.87,3.67,True,Bear,313.39,2
161872,1681115200,1681115500,1681115806,313.12,313.25,36893488147420702572,36893488147420702603,11.3,6,4,6.97,10.96,True,Bull,313.39,10
161871,1681114894,1681115194,1681115500,313.04,313.12,36893488147420702542,36893488147420702572,7.55,3,4,3.42,7.32,True,Bull,313.39,7
161873,1681115506,1681115806,1681116112,313.25,313.2,36893488147420702603,36893488147420702633,7.12,3,3,3.41,6.91,True,Bear,313.39,6
161877,1681116730,1681117030,1681117336,313.0,312.9,36893488147420702725,36893488147420702755,4.84,3,1,1.75,4.69,True,Bear,313.39,4
161875,1681116118,1681116418,1681116724,313.13,313.1,36893488147420702664,36893488147420702694,4.74,3,1,1.74,4.6,True,Bear,313.39,4
161874,1681115812,1681116112,1681116418,313.2,313.13,36893488147420702633,36893488147420702664,6.7,3,3,3.53,6.5,True,Bear,313.39,6
161876,1681116424,1681116724,1681117030,313.1,313.0,36893488147420702694,36893488147420702725,7.53,3,4,4.52,7.3,True,Bear,313.39,7
161878,1681117036,1681117336,1681117642,312.9,312.95,36893488147420702755,36893488147420702786,10.6,3,6,3.83,10.28,True,Bull,313.39,9
161881,1681117958,1681118258,1681118564,312.9,312.92,36893488147420702847,36893488147420702878,8.19,2,6,2.02,7.94,True,Bull,313.39,8
161879,1681117342,1681117642,1681117948,312.95,312.92,36893488147420702786,36893488147420702817,4.68,2,2,2.33,4.54,True,Bear,313.39,4
161880,1681117648,1681117948,1681118258,312.92,312.9,36893488147420702817,36893488147420702847,11.81,7,4,4.71,11.45,True,Bear,313.39,11
161884,1681118876,1681119176,1681119482,312.89,312.91,36893488147420702939,36893488147420702969,5.99,3,2,3.77,5.81,True,Bull,313.39,5
161882,1681118264,1681118564,1681118870,312.92,312.91,36893488147420702878,36893488147420702908,5.47,2,3,3.28,5.3,True,Bear,313.39,5
161883,1681118570,1681118870,1681119176,312.91,312.89,36893488147420702908,36893488147420702939,3.87,1,1,1.99,3.76,True,Bear,313.39,2
161885,1681119182,1681119482,1681119788,312.91,312.92,36893488147420702969,36893488147420703000,7.34,4,2,4.75,7.12,True,Bull,313.39,6
161888,1681120100,1681120400,1681120706,312.99,312.99,36893488147420703061,36893488147420703091,5.23,2,3,2.16,5.07,True,Bull,313.39,5
161886,1681119488,1681119788,1681120094,312.92,313.0,36893488147420703000,36893488147420703030,5.49,2,2,2.92,5.33,True,Bull,313.39,4
161887,1681119794,1681120094,1681120400,313.0,312.99,36893488147420703030,36893488147420703061,14.29,4,9,9.51,13.86,True,Bear,313.39,13
161889,1681120406,1681120706,1681121012,312.99,312.92,36893488147420703091,36893488147420703122,4.73,2,2,2.41,4.59,True,Bear,313.39,4
161890,1681120712,1681121012,1681121318,312.92,313.1,36893488147420703122,36893488147420703152,10.33,6,4,6.08,10.02,True,Bull,313.56,10
161893,1681121630,1681121930,1681122237,313.01,313.0,36893488147420703214,36893488147420703243,16.57,11,5,5.57,16.07,True,Bear,313.56,16
161891,1681121018,1681121318,1681121624,313.1,313.1,36893488147420703152,36893488147420703183,6.94,3,3,3.71,6.74,True,Bear,313.56,6
161892,1681121324,1681121624,1681121930,313.1,313.01,36893488147420703183,36893488147420703214,6.44,3,3,3.08,6.25,True,Bear,313.56,6
161894,1681121937,1681122237,1681122543,313.0,313.0,36893488147420703243,36893488147420703275,9.18,2,6,6.87,8.9,True,Bear,313.56,8
161895,1681122243,1681122543,1681122849,313.0,312.99,36893488147420703275,36893488147420703305,6.37,2,4,4.12,6.18,True,Bear,313.56,6
161896,1681122549,1681122849,1681123155,312.99,312.94,36893488147420703305,36893488147420703336,14.85,7,7,7.44,14.4,True,Bear,313.56,14
161897,1681122855,1681123155,1681123461,312.94,312.99,36893488147420703336,36893488147420703366,9.94,6,3,6.33,9.64,True,Bull,313.56,9
161898,1681123161,1681123461,1681123767,312.99,313.0,36893488147420703366,36893488147420703397,18.67,6,12,6.5,18.11,True,Bull,313.56,18
161899,1681123467,1681123767,1681124073,313.0,313.08,36893488147420703397,36893488147420703427,8.76,5,3,5.49,8.5,True,Bull,313.56,8
161900,1681123773,1681124073,1681124377,313.08,313.09,36893488147420703427,36893488147420703457,5.95,2,3,2.68,5.77,True,Bull,313.56,5
161901,1681124077,1681124377,1681124683,313.09,313.0,36893488147420703457,36893488147420703488,11.28,3,7,7.51,10.94,True,Bear,313.56,10
161902,1681124383,1681124683,1681124989,313.0,313.0,36893488147420703488,36893488147420703518,15.28,6,8,6.43,14.82,True,Bull,313.56,14
161903,1681124689,1681124989,1681125295,313.0,313.0,36893488147420703518,36893488147420703549,6.48,4,2,0.0,0.0,True,Bear,313.56,6
161905,1681125301,1681125601,1681125907,313.0,312.99,36893488147420703580,36893488147420703610,4.86,2,2,2.47,4.72,True,Bear,313.56,4
161904,1681124995,1681125295,1681125601,313.0,313.0,36893488147420703549,36893488147420703580,10.04,4,5,0.0,0.0,True,Bear,313.56,9
161906,1681125607,1681125907,1681126216,312.99,312.9,36893488147420703610,36893488147420703641,8.57,3,5,5.47,8.32,True,Bear,313.56,8
161909,1681126526,1681126826,1681127131,312.71,312.71,36893488147420703702,36893488147420703732,10.46,7,3,7.38,10.15,True,Bull,313.56,10
161907,1681125916,1681126216,1681126522,312.9,312.71,36893488147420703641,36893488147420703671,10.72,6,4,4.35,10.4,True,Bear,313.56,10
161908,1681126222,1681126522,1681126826,312.71,312.71,36893488147420703671,36893488147420703702,5.5,2,2,2.68,5.34,True,Bear,313.56,4
161910,1681126831,1681127131,1681127439,312.71,312.71,36893488147420703732,36893488147420703763,5.51,2,3,3.19,5.35,True,Bear,313.56,5
161913,1681127747,1681128047,1681128353,312.71,312.6,36893488147420703822,36893488147420703853,3.08,1,1,1.92,2.99,True,Bear,313.56,2
161911,1681127139,1681127439,1681127745,312.71,312.7,36893488147420703763,36893488147420703792,6.89,4,2,2.75,6.68,True,Bear,313.56,6
161912,1681127445,1681127745,1681128047,312.7,312.71,36893488147420703792,36893488147420703822,8.92,5,3,5.31,8.66,True,Bull,313.56,8
161914,1681128053,1681128353,1681128659,312.6,312.6,36893488147420703853,36893488147420703883,6.54,2,3,2.67,6.35,True,Bull,313.56,5
161915,1681128359,1681128659,1681128965,312.6,312.58,36893488147420703883,36893488147420703913,3.75,1,1,1.83,3.64,True,Bear,313.56,2
161916,1681128665,1681128965,1681129271,312.58,312.6,36893488147420703913,36893488147420703943,4.96,2,2,2.6,4.81,True,Bull,313.56,4
161917,1681128971,1681129271,1681129577,312.6,312.6,36893488147420703943,36893488147420703973,7.54,3,4,0.0,0.0,True,Bear,313.56,7
161918,1681129277,1681129577,1681129883,312.6,312.4,36893488147420703973,36893488147420704003,12.97,6,6,6.86,12.58,True,Bear,313.52,12
161919,1681129583,1681129883,1681130189,312.4,312.41,36893488147420704003,36893488147420704034,7.87,4,3,4.77,7.64,True,Bull,313.52,7
161920,1681129889,1681130189,1681130495,312.41,312.4,36893488147420704034,36893488147420704064,6.81,3,2,2.85,6.6,True,Bear,313.52,5
161921,1681130195,1681130495,1681130801,312.4,312.4,36893488147420704064,36893488147420704095,4.56,2,1,0.0,0.0,True,Bear,313.52,3
161922,1681130501,1681130801,1681131107,312.4,312.32,36893488147420704095,36893488147420704125,9.76,3,6,6.31,9.47,True,Bear,313.52,9
161923,1681130807,1681131107,1681131413,312.32,312.43,36893488147420704125,36893488147420704155,6.97,4,2,4.64,6.76,True,Bull,313.52,6
161924,1681131113,1681131413,1681131719,312.43,312.22,36893488147420704155,36893488147420704185,10.84,4,6,6.49,10.52,True,Bear,313.52,10
161925,1681131419,1681131719,1681132025,312.22,312.2,36893488147420704185,36893488147420704216,8.27,3,4,4.98,8.02,True,Bear,313.52,7
161926,1681131725,1681132025,1681132328,312.2,312.21,36893488147420704216,36893488147420704246,11.16,5,5,5.74,10.83,True,Bull,313.52,10
161927,1681132028,1681132328,1681132634,312.21,312.41,36893488147420704246,36893488147420704277,6.54,3,3,3.11,6.35,True,Bull,313.52,6
161928,1681132334,1681132634,1681132941,312.41,312.31,36893488147420704277,36893488147420704307,8.76,3,5,5.34,8.5,True,Bear,313.52,8
161929,1681132641,1681132941,1681133247,312.31,312.22,36893488147420704307,36893488147420704338,6.03,3,2,2.41,5.84,True,Bear,313.52,5
161930,1681132947,1681133247,1681133553,312.22,312.13,36893488147420704338,36893488147420704368,5.17,2,2,2.32,5.02,True,Bear,313.52,4
161931,1681133253,1681133553,1681133856,312.13,312.02,36893488147420704368,36893488147420704398,4.41,1,2,2.52,4.28,True,Bear,313.52,3
161932,1681133556,1681133856,1681134159,312.02,312.1,36893488147420704398,36893488147420704429,7.91,2,5,2.85,7.68,True,Bull,313.52,7
161933,1681133859,1681134159,1681134462,312.1,312.11,36893488147420704429,36893488147420704459,7.6,3,3,3.78,7.37,True,Bull,313.52,6
161934,1681134162,1681134462,1681134765,312.11,312.0,36893488147420704459,36893488147420704489,6.21,3,2,2.7,6.03,True,Bear,313.52,5
161935,1681134465,1681134765,1681135068,312.0,311.89,36893488147420704489,36893488147420704517,10.37,5,4,4.49,10.06,True,Bear,313.52,9
161936,1681134768,1681135068,1681135374,311.89,311.89,36893488147420704517,36893488147420704548,5.18,2,2,0.0,0.0,True,Bear,313.52,4
161937,1681135074,1681135374,1681135677,311.89,311.9,36893488147420704548,36893488147420704576,6.93,4,2,4.71,6.73,True,Bull,313.52,6
161938,1681135377,1681135677,1681135983,311.9,311.85,36893488147420704576,36893488147420704606,10.33,4,5,5.59,10.02,True,Bear,313.52,9
161939,1681135683,1681135983,1681136286,311.85,311.9,36893488147420704606,36893488147420704636,10.09,5,4,5.35,9.79,True,Bull,313.52,9
161940,1681135986,1681136286,1681136592,311.9,311.81,36893488147420704636,36893488147420704665,14.03,7,6,6.68,13.61,True,Bear,313.5,13
161941,1681136292,1681136592,1681136895,311.81,311.78,36893488147420704665,36893488147420704696,8.23,4,3,3.97,7.98,True,Bear,313.5,7
161942,1681136595,1681136895,1681137200,311.78,311.89,36893488147420704696,36893488147420704726,9.34,4,4,4.89,9.06,True,Bull,313.5,8
